id,height,height_vs_avg
438595,80,Above Avg
438768,68,Above Avg
439067,77,Above Avg
439103,65,Below Avg
439104,79,Above Avg
439184,74,Above Avg
439220,51,Below Avg
439385,69,Above Avg
439509,72,Above Avg
439639,79,Above Avg
439686,55,Below Avg
439830,73,Above Avg
439889,62,Below Avg
440235,74,Above Avg
440367,81,Above Avg
440401,82,Above Avg
440403,68,Above Avg
440532,82,Above Avg
440638,82,Above Avg
440773,71,Above Avg
440935,62,Below Avg
440964,52,Below Avg
440979,66,Below Avg
441029,80,Above Avg
441043,74,Above Avg
441080,73,Above Avg
441139,67,Above Avg
441152,50,Below Avg
441188,65,Below Avg
441211,76,Above Avg
441304,60,Below Avg
441315,58,Below Avg
441534,78,Above Avg
441620,81,Above Avg
441927,55,Below Avg
442255,65,Below Avg
442303,58,Below Avg
442548,59,Below Avg
442772,76,Above Avg
442818,79,Above Avg
442869,58,Below Avg
442930,54,Below Avg
443067,65,Below Avg
443129,76,Above Avg
443136,82,Above Avg
443321,56,Below Avg
443364,58,Below Avg
443427,55,Below Avg
443611,65,Below Avg
443715,80,Above Avg
443828,76,Above Avg
443860,69,Above Avg
443941,56,Below Avg
444002,60,Below Avg
444009,67,Above Avg
444018,81,Above Avg
444329,72,Above Avg
444427,65,Below Avg
444440,62,Below Avg
444523,73,Above Avg
444669,58,Below Avg
444718,75,Above Avg
444836,77,Above Avg
444903,82,Above Avg
444965,78,Above Avg
445046,75,Above Avg
445158,58,Below Avg
445165,66,Below Avg
445225,61,Below Avg
445275,65,Below Avg
445327,66,Below Avg
445395,81,Above Avg
445643,77,Above Avg
445712,80,Above Avg
445917,69,Above Avg
445959,70,Above Avg
445992,52,Below Avg
446020,70,Above Avg
446048,66,Below Avg
446190,67,Above Avg
446195,61,Below Avg
446428,53,Below Avg
446546,72,Above Avg
446571,52,Below Avg
446711,71,Above Avg
446890,52,Below Avg
446960,51,Below Avg
447088,78,Above Avg
447141,68,Above Avg
447449,55,Below Avg
447456,64,Below Avg
447601,65,Below Avg
447877,66,Below Avg
447887,62,Below Avg
447990,81,Above Avg
448082,64,Below Avg
448204,61,Below Avg
448267,75,Above Avg
448304,54,Below Avg
448306,68,Above Avg
448456,61,Below Avg
448465,81,Above Avg
448511,68,Above Avg
448523,65,Below Avg
448569,56,Below Avg
448651,62,Below Avg
448718,53,Below Avg
448962,58,Below Avg
449327,51,Below Avg
449378,64,Below Avg
449509,60,Below Avg
449573,76,Above Avg
449740,78,Above Avg
449846,51,Below Avg
449880,75,Above Avg
449920,63,Below Avg
449991,80,Above Avg
449995,51,Below Avg
450052,54,Below Avg
450095,57,Below Avg
450178,74,Above Avg
450213,72,Above Avg
450248,65,Below Avg
450302,81,Above Avg
450331,67,Above Avg
450424,76,Above Avg
450447,72,Above Avg
450529,78,Above Avg
450614,80,Above Avg
450805,50,Below Avg
450908,78,Above Avg
450982,68,Above Avg
451075,73,Above Avg
451089,50,Below Avg
451213,70,Above Avg
451731,77,Above Avg
451736,78,Above Avg
451757,62,Below Avg
451764,54,Below Avg
451959,63,Below Avg
451977,53,Below Avg
452148,60,Below Avg
452173,53,Below Avg
452234,82,Above Avg
452399,66,Below Avg
452494,62,Below Avg
452529,51,Below Avg
452604,64,Below Avg
452969,62,Below Avg
453054,50,Below Avg
453356,61,Below Avg
453365,55,Below Avg
453382,61,Below Avg
453394,54,Below Avg
453485,59,Below Avg
453620,51,Below Avg
453644,81,Above Avg
453658,58,Below Avg
453694,63,Below Avg
453757,61,Below Avg
453932,82,Above Avg
454019,79,Above Avg
454041,71,Above Avg
454086,66,Below Avg
454199,65,Below Avg
454394,63,Below Avg
454467,81,Above Avg
454612,72,Above Avg
454690,67,Above Avg
454755,77,Above Avg
454820,73,Above Avg
454929,71,Above Avg
454965,66,Below Avg
455061,67,Above Avg
455130,54,Below Avg
455264,73,Above Avg
455293,78,Above Avg
455369,75,Above Avg
455403,50,Below Avg
455512,64,Below Avg
455538,55,Below Avg
455804,68,Above Avg
455969,81,Above Avg
455975,70,Above Avg
455979,78,Above Avg
456232,71,Above Avg
456233,58,Below Avg
456343,78,Above Avg
456567,78,Above Avg
456597,51,Below Avg
456697,76,Above Avg
456851,77,Above Avg
456853,58,Below Avg
456885,62,Below Avg
457056,50,Below Avg
457195,80,Above Avg
457203,71,Above Avg
457215,66,Below Avg
457233,55,Below Avg
457492,75,Above Avg
457496,82,Above Avg
457823,57,Below Avg
457909,62,Below Avg
457920,78,Above Avg
457927,68,Above Avg
457986,67,Above Avg
458153,78,Above Avg
458268,61,Below Avg
458274,57,Below Avg
458292,74,Above Avg
458399,55,Below Avg
458606,70,Above Avg
458643,62,Below Avg
458682,57,Below Avg
458873,54,Below Avg
458929,57,Below Avg
458975,67,Above Avg
458999,66,Below Avg
459039,57,Below Avg
459041,74,Above Avg
459077,80,Above Avg
459090,69,Above Avg
459187,55,Below Avg
459397,71,Above Avg
459494,60,Below Avg
459554,78,Above Avg
459734,73,Above Avg
459749,55,Below Avg
459873,71,Above Avg
460088,70,Above Avg
460099,64,Below Avg
460401,53,Below Avg
460469,50,Below Avg
460807,72,Above Avg
460941,73,Above Avg
460998,68,Above Avg
461090,65,Below Avg
461097,69,Above Avg
461106,72,Above Avg
461149,63,Below Avg
461168,60,Below Avg
461332,76,Above Avg
461376,82,Above Avg
461401,51,Below Avg
461653,73,Above Avg
461677,53,Below Avg
461734,74,Above Avg
461738,77,Above Avg
461757,59,Below Avg
461809,52,Below Avg
461845,68,Above Avg
461849,72,Above Avg
461890,54,Below Avg
461956,57,Below Avg
462134,51,Below Avg
462278,64,Below Avg
462324,54,Below Avg
462389,59,Below Avg
462489,71,Above Avg
462610,57,Below Avg
462623,64,Below Avg
462640,61,Below Avg
462670,78,Above Avg
462754,74,Above Avg
462868,63,Below Avg
462966,60,Below Avg
463041,73,Above Avg
463077,54,Below Avg
463166,79,Above Avg
463218,55,Below Avg
463318,69,Above Avg
463442,68,Above Avg
463481,60,Below Avg
463494,66,Below Avg
463613,65,Below Avg
463769,68,Above Avg
463799,81,Above Avg
463829,55,Below Avg
463918,56,Below Avg
463950,57,Below Avg
464065,66,Below Avg
464086,77,Above Avg
464206,52,Below Avg
464302,58,Below Avg
464422,61,Below Avg
464453,64,Below Avg
464485,54,Below Avg
464627,57,Below Avg
464830,79,Above Avg
464907,56,Below Avg
464948,61,Below Avg
465088,67,Above Avg
465245,57,Below Avg
465364,73,Above Avg
465387,73,Above Avg
465603,70,Above Avg
465861,54,Below Avg
465958,63,Below Avg
465969,51,Below Avg
465992,56,Below Avg
466030,67,Above Avg
466278,79,Above Avg
466406,60,Below Avg
466522,79,Above Avg
466755,59,Below Avg
466906,58,Below Avg
467027,61,Below Avg
467247,64,Below Avg
467282,73,Above Avg
467401,53,Below Avg
467480,52,Below Avg
467601,82,Above Avg
467665,69,Above Avg
467669,65,Below Avg
467806,75,Above Avg
467823,55,Below Avg
467892,65,Below Avg
467958,50,Below Avg
468030,60,Below Avg
468041,77,Above Avg
468128,75,Above Avg
468187,81,Above Avg
468207,57,Below Avg
468321,61,Below Avg
468495,82,Above Avg
468582,70,Above Avg
468752,81,Above Avg
468801,54,Below Avg
468851,66,Below Avg
469008,71,Above Avg
469130,55,Below Avg
469192,64,Below Avg
469204,52,Below Avg
469214,61,Below Avg
469329,53,Below Avg
469612,61,Below Avg
469722,78,Above Avg
469792,63,Below Avg
469928,72,Above Avg
470122,78,Above Avg
470256,61,Below Avg
470300,50,Below Avg
470407,61,Below Avg
470455,51,Below Avg
470601,73,Above Avg
470630,59,Below Avg
470638,58,Below Avg
470640,61,Below Avg
470702,60,Below Avg
470708,74,Above Avg
470725,55,Below Avg
470867,73,Above Avg
470904,54,Below Avg
471083,68,Above Avg
471106,70,Above Avg
471117,76,Above Avg
471202,59,Below Avg
471331,50,Below Avg
471360,51,Below Avg
471412,56,Below Avg
471483,81,Above Avg
471556,78,Above Avg
471679,69,Above Avg
471747,59,Below Avg
471785,51,Below Avg
471790,67,Above Avg
471902,73,Above Avg
471962,54,Below Avg
472036,55,Below Avg
472055,76,Above Avg
472114,68,Above Avg
472118,54,Below Avg
472122,55,Below Avg
472124,75,Above Avg
472154,50,Below Avg
472236,60,Below Avg
472481,54,Below Avg
472567,50,Below Avg
472574,66,Below Avg
472643,74,Above Avg
472689,65,Below Avg
472727,74,Above Avg
472777,68,Above Avg
472865,70,Above Avg
473133,82,Above Avg
473277,56,Below Avg
473435,78,Above Avg
473505,61,Below Avg
473516,66,Below Avg
473567,79,Above Avg
473607,51,Below Avg
473671,68,Above Avg
473782,66,Below Avg
473884,52,Below Avg
473886,58,Below Avg
473904,54,Below Avg
473919,78,Above Avg
474049,81,Above Avg
474101,55,Below Avg
474405,57,Below Avg
474434,82,Above Avg
474478,66,Below Avg
474733,64,Below Avg
474970,61,Below Avg
474983,67,Above Avg
475222,62,Below Avg
475247,73,Above Avg
475274,63,Below Avg
475298,78,Above Avg
475384,65,Below Avg
475602,74,Above Avg
475757,60,Below Avg
476029,65,Below Avg
476033,67,Above Avg
476038,80,Above Avg
476169,71,Above Avg
476171,55,Below Avg
476238,61,Below Avg
476505,73,Above Avg
476678,76,Above Avg
476688,58,Below Avg
476825,55,Below Avg
477177,76,Above Avg
477327,58,Below Avg
477471,80,Above Avg
477653,82,Above Avg
477668,59,Below Avg
477705,53,Below Avg
477825,50,Below Avg
477836,69,Above Avg
477982,54,Below Avg
478075,54,Below Avg
478104,79,Above Avg
478334,56,Below Avg
478446,54,Below Avg
478450,55,Below Avg
478535,58,Below Avg
478595,70,Above Avg
478692,81,Above Avg
478769,52,Below Avg
478932,65,Below Avg
479130,54,Below Avg
479142,65,Below Avg
479209,75,Above Avg
479221,56,Below Avg
479359,80,Above Avg
479512,71,Above Avg
479728,81,Above Avg
479749,65,Below Avg
480125,78,Above Avg
480182,80,Above Avg
480232,54,Below Avg
480277,77,Above Avg
480342,69,Above Avg
480546,81,Above Avg
480569,72,Above Avg
480667,52,Below Avg
480684,67,Above Avg
480807,80,Above Avg
481051,59,Below Avg
481149,66,Below Avg
481161,70,Above Avg
481402,56,Below Avg
481458,52,Below Avg
481491,68,Above Avg
481599,70,Above Avg
481630,51,Below Avg
481692,70,Above Avg
481776,52,Below Avg
481930,79,Above Avg
481932,73,Above Avg
482014,73,Above Avg
482062,50,Below Avg
482074,74,Above Avg
482095,52,Below Avg
482301,80,Above Avg
482340,58,Below Avg
482379,56,Below Avg
482419,75,Above Avg
482551,75,Above Avg
482707,50,Below Avg
482793,53,Below Avg
482869,74,Above Avg
482913,75,Above Avg
482992,68,Above Avg
483027,76,Above Avg
483153,69,Above Avg
483182,63,Below Avg
483278,62,Below Avg
483476,56,Below Avg
483480,73,Above Avg
483629,67,Above Avg
483688,74,Above Avg
483823,56,Below Avg
483912,54,Below Avg
483948,73,Above Avg
483983,54,Below Avg
484083,62,Below Avg
484118,62,Below Avg
484203,54,Below Avg
484219,79,Above Avg
484391,79,Above Avg
484585,68,Above Avg
484719,52,Below Avg
484782,52,Below Avg
484805,72,Above Avg
484831,79,Above Avg
484917,65,Below Avg
484971,68,Above Avg
485009,66,Below Avg
485045,50,Below Avg
485085,70,Above Avg
485265,71,Above Avg
485608,61,Below Avg
485652,50,Below Avg
485669,76,Above Avg
485682,72,Above Avg
485779,74,Above Avg
485805,78,Above Avg
486132,81,Above Avg
486151,79,Above Avg
486421,66,Below Avg
486562,62,Below Avg
486685,51,Below Avg
486714,81,Above Avg
486747,62,Below Avg
487027,67,Above Avg
487126,59,Below Avg
487152,76,Above Avg
487171,68,Above Avg
487395,76,Above Avg
487402,57,Below Avg
487458,73,Above Avg
487486,80,Above Avg
487494,55,Below Avg
487550,66,Below Avg
487598,74,Above Avg
487622,54,Below Avg
487749,78,Above Avg
487794,64,Below Avg
487851,65,Below Avg
488069,81,Above Avg
488073,55,Below Avg
488235,78,Above Avg
488262,75,Above Avg
488287,65,Below Avg
488295,58,Below Avg
488330,63,Below Avg
488498,58,Below Avg
488550,62,Below Avg
488660,77,Above Avg
488667,76,Above Avg
488684,74,Above Avg
488745,78,Above Avg
488774,72,Above Avg
489226,56,Below Avg
489236,81,Above Avg
489286,65,Below Avg
489322,52,Below Avg
489335,62,Below Avg
489471,79,Above Avg
489488,53,Below Avg
489675,69,Above Avg
489717,51,Below Avg
489750,62,Below Avg
489888,51,Below Avg
489960,74,Above Avg
490026,59,Below Avg
490034,72,Above Avg
490041,79,Above Avg
490082,59,Below Avg
490173,65,Below Avg
490208,56,Below Avg
490351,69,Above Avg
490433,63,Below Avg
490517,75,Above Avg
490708,80,Above Avg
490759,65,Below Avg
490773,59,Below Avg
490923,64,Below Avg
490999,81,Above Avg
491081,77,Above Avg
491160,53,Below Avg
491245,58,Below Avg
491420,72,Above Avg
491432,68,Above Avg
491470,55,Below Avg
491582,64,Below Avg
491642,70,Above Avg
491826,62,Below Avg
492039,68,Above Avg
492127,54,Below Avg
492380,78,Above Avg
492468,58,Below Avg
492507,52,Below Avg
492541,62,Below Avg
492664,74,Above Avg
492684,55,Below Avg
492737,53,Below Avg
492771,74,Above Avg
492847,70,Above Avg
492862,53,Below Avg
493031,59,Below Avg
493216,66,Below Avg
493276,67,Above Avg
493506,69,Above Avg
493524,63,Below Avg
493619,72,Above Avg
493657,51,Below Avg
493669,53,Below Avg
493703,75,Above Avg
493767,76,Above Avg
493827,70,Above Avg
493839,73,Above Avg
493974,68,Above Avg
494214,77,Above Avg
494241,77,Above Avg
494260,56,Below Avg
494266,54,Below Avg
494341,81,Above Avg
494356,60,Below Avg
494370,60,Below Avg
494378,51,Below Avg
494400,80,Above Avg
494423,50,Below Avg
494428,62,Below Avg
494541,65,Below Avg
494550,78,Above Avg
494551,70,Above Avg
494571,61,Below Avg
494761,71,Above Avg
494817,72,Above Avg
494830,66,Below Avg
494848,72,Above Avg
494879,53,Below Avg
494966,76,Above Avg
495058,57,Below Avg
495122,62,Below Avg
495416,76,Above Avg
495423,72,Above Avg
495475,75,Above Avg
495526,56,Below Avg
495852,72,Above Avg
495858,65,Below Avg
495897,68,Above Avg
496028,59,Below Avg
496069,53,Below Avg
496169,81,Above Avg
496215,71,Above Avg
496417,65,Below Avg
496461,75,Above Avg
496469,74,Above Avg
496485,73,Above Avg
496519,72,Above Avg
496538,57,Below Avg
496590,70,Above Avg
496685,72,Above Avg
496703,60,Below Avg
496704,58,Below Avg
496712,81,Above Avg
496729,61,Below Avg
496760,69,Above Avg
496762,81,Above Avg
496827,66,Below Avg
496888,53,Below Avg
496959,76,Above Avg
496968,71,Above Avg
497065,75,Above Avg
497116,66,Below Avg
497133,52,Below Avg
497197,69,Above Avg
497268,55,Below Avg
497430,67,Above Avg
497442,71,Above Avg
497553,66,Below Avg
497706,74,Above Avg
497817,82,Above Avg
497849,62,Below Avg
497948,65,Below Avg
497975,58,Below Avg
497980,50,Below Avg
497992,71,Above Avg
498088,72,Above Avg
498285,78,Above Avg
498359,73,Above Avg
498405,70,Above Avg
498493,64,Below Avg
498640,75,Above Avg
498666,51,Below Avg
498714,60,Below Avg
498856,51,Below Avg
498931,75,Above Avg
498997,57,Below Avg
499131,54,Below Avg
499450,57,Below Avg
499642,53,Below Avg
499686,69,Above Avg
500125,54,Below Avg
500166,74,Above Avg
500312,73,Above Avg
500394,70,Above Avg
500447,59,Below Avg
500515,50,Below Avg
500585,78,Above Avg
500649,58,Below Avg
500658,67,Above Avg
500799,69,Above Avg
500831,66,Below Avg
500899,67,Above Avg
501101,58,Below Avg
501194,50,Below Avg
501289,74,Above Avg
501622,81,Above Avg
501736,80,Above Avg
502049,71,Above Avg
502060,62,Below Avg
502148,59,Below Avg
502177,71,Above Avg
502419,57,Below Avg
502426,79,Above Avg
502433,80,Above Avg
502557,79,Above Avg
502571,82,Above Avg
502638,59,Below Avg
502786,68,Above Avg
502807,80,Above Avg
502875,63,Below Avg
502900,60,Below Avg
502925,70,Above Avg
503012,68,Above Avg
503026,73,Above Avg
503072,55,Below Avg
503090,66,Below Avg
503146,77,Above Avg
503151,56,Below Avg
503280,52,Below Avg
503396,54,Below Avg
503425,54,Below Avg
503449,80,Above Avg
503614,78,Above Avg
503636,80,Above Avg
503808,55,Below Avg
503810,68,Above Avg
503881,82,Above Avg
504215,51,Below Avg
504340,60,Below Avg
504401,71,Above Avg
504412,62,Below Avg
504495,75,Above Avg
504700,70,Above Avg
504743,79,Above Avg
505147,63,Below Avg
505310,73,Above Avg
505509,74,Above Avg
505567,56,Below Avg
505573,66,Below Avg
505585,55,Below Avg
505632,76,Above Avg
505807,62,Below Avg
505890,73,Above Avg
505911,81,Above Avg
505953,66,Below Avg
506235,75,Above Avg
506406,55,Below Avg
506521,55,Below Avg
506910,57,Below Avg
507016,52,Below Avg
507043,54,Below Avg
507078,64,Below Avg
507099,78,Above Avg
507169,81,Above Avg
507481,69,Above Avg
507532,60,Below Avg
507560,76,Above Avg
507648,56,Below Avg
507660,80,Above Avg
507792,66,Below Avg
507917,81,Above Avg
508000,52,Below Avg
508212,78,Above Avg
508328,75,Above Avg
508546,56,Below Avg
508614,82,Above Avg
508617,53,Below Avg
508853,59,Below Avg
508881,55,Below Avg
508891,65,Below Avg
508956,52,Below Avg
509023,55,Below Avg
509083,52,Below Avg
509142,65,Below Avg
509207,74,Above Avg
509316,64,Below Avg
509328,65,Below Avg
509374,67,Above Avg
509400,56,Below Avg
509416,60,Below Avg
509418,51,Below Avg
509484,81,Above Avg
509539,77,Above Avg
509741,56,Below Avg
509746,63,Below Avg
509833,62,Below Avg
509848,75,Above Avg
509864,71,Above Avg
509877,69,Above Avg
509896,78,Above Avg
509949,60,Below Avg
509997,70,Above Avg
510045,75,Above Avg
510073,52,Below Avg
510345,67,Above Avg
510445,73,Above Avg
510570,50,Below Avg
510825,75,Above Avg
510852,59,Below Avg
510876,81,Above Avg
510903,69,Above Avg
511102,71,Above Avg
511479,76,Above Avg
511533,64,Below Avg
511553,77,Above Avg
511704,53,Below Avg
511803,56,Below Avg
511830,57,Below Avg
511957,70,Above Avg
511960,63,Below Avg
512019,80,Above Avg
512198,68,Above Avg
512382,77,Above Avg
512760,63,Below Avg
512771,75,Above Avg
512811,81,Above Avg
512835,53,Below Avg
512897,76,Above Avg
512908,73,Above Avg
512984,55,Below Avg
513007,55,Below Avg
513035,72,Above Avg
513042,75,Above Avg
513049,69,Above Avg
513057,58,Below Avg
513186,82,Above Avg
513372,63,Below Avg
513381,81,Above Avg
513532,61,Below Avg
513701,60,Below Avg
513836,60,Below Avg
514123,73,Above Avg
514153,60,Below Avg
514231,64,Below Avg
514337,50,Below Avg
514452,72,Above Avg
514486,56,Below Avg
514525,74,Above Avg
514634,67,Above Avg
514737,82,Above Avg
514940,72,Above Avg
515142,54,Below Avg
515233,82,Above Avg
515270,70,Above Avg
515359,60,Below Avg
515727,76,Above Avg
515771,64,Below Avg
515775,73,Above Avg
515892,72,Above Avg
515963,66,Below Avg
516004,50,Below Avg
516080,82,Above Avg
516211,65,Below Avg
516259,61,Below Avg
516290,59,Below Avg
